Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S56555446,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,6,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2019-05-19,06:15 PM,eBird - Traveling Count,60,1,2.,,2
S68434756,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2020-05-04,06:00 PM,eBird - Traveling Count,40,1,1.287,,2
S45353517,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,2,CA-ON,Hamilton,L2070809,Hamilton--Gage Park,43.2422016,-79.8284626,2018-05-06,07:10 AM,eBird - Traveling Count,60,1,1.2,,1
S57814567,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,CA-ON,Hamilton,L2068815,Hamilton--Royal Botanical Gardens (Arboretum),43.284313,-79.9041653,2019-06-30,09:30 AM,eBird - Traveling Count,135,1,4.023,,2
S51989332,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,2,CA-ON,Hamilton,L1308087,Hamilton--Tollgate Ponds,43.2831415,-79.7913837,2019-01-19,02:30 PM,eBird - Stationary Count,15,0,,,2
S56711946,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,2,CA-ON,Hamilton,L2074288,Hamilton--Van Wagner's Beach (Barangas On The Beach),43.2557054,-79.7612572,2019-05-24,06:45 PM,eBird - Traveling Count,45,1,1.5,,2
S55551994,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,4,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2019-04-28,09:15 AM,eBird - Traveling Count,40,1,.4,,1
S69025520,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2020-05-14,06:40 AM,eBird - Traveling Count,120,1,1.609,,2
S60759869,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,X,US-CA,Los Angeles,L10053127,Calabasas neighborhood open space,34.1367523,-118.6313359,2019-10-13,07:30 AM,eBird - Traveling Count,90,0,.644,,2
S92471653,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,8,US-OR,Malheur,L9499803,Pillars of Rome,42.856649,-117.68068,2021-07-18,08:00 AM,eBird - Traveling Count,15,1,.161,,2
S57314550,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,2,US-NJ,Mercer,L354515,Mountain Lakes Park,40.3608,-74.6752,2019-06-12,06:10 AM,eBird - Traveling Count,80,1,2.414,,1,,,"Small group, but reporting solo list"
S60965794,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,2,US-CA,Monterey,L502663,Pacific Grove--Hopkins Marine Station,36.6210032,-121.9043101,2019-10-26,10:00 AM,Historical,,0,,,1,,,"Small amounts of birding off and on throughout a one day during a symposium/conference (e.g. coffee break, lunch etc.)"
S88848576,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,4,US-CA,Monterey,L374642,"Pt. Pinos--general (sea & shore Coral to Jewell, Crespi Pond & cypresses)",36.6363201,-121.9339388,2021-05-22,04:20 PM,eBird - Stationary Count,40,0,,,2
S65782010,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,US-CA,Santa Clara,L694875,Emily Renzel Wetlands,37.4425693,-122.1150649,2020-03-13,05:10 PM,eBird - Traveling Count,50,0,1.609,,1
S86825099,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,2,US-CA,Santa Clara,L1362230,Foothills Park,37.3612063,-122.1798616,2021-05-01,08:40 AM,eBird - Traveling Count,140,1,5.15,,2
S58916537,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,8,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2019-08-11,09:00 AM,eBird - Traveling Count,110,0,2.736,,15,,,Santa Clara Valley Audubon field trip
S59081680,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2019-08-18,09:00 AM,eBird - Traveling Count,105,0,14.484,,1,,,"~ 9 mile bike loop with binoculars, stopping periodically at key spots or when something caught my attention. Definitely not a complete list"
S63063223,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,3,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2020-01-05,11:40 AM,Historical,105,0,16.093,,,,,"10 mile bike loop with frequent stops to bird. Listing as ""Historical"" because it is hard for me to estimate how many of these 10 miles I was actively birding (mostly periodic point counts, or stopping when I head something). Also, very hard for me to have an accurate count of the more abundant species (e.g. Shoveler). Covers an area from the entrance by O'Conner to Pelican Nesting View and around."
S86270376,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,5,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2021-04-23,06:20 PM,eBird - Traveling Count,40,0,1.609,,1
S38418786,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,1,CA-NL,South Coast-Channel-Port aux Basques,L4847535,Cabot Strait--PAB - North Sydney (NF side)--within two miles of shore,47.5575305,-59.1260147,2017-07-21,06:45 PM,eBird - Casual Observation,,0,,,2
S69238929,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,4,US-MA,Suffolk,L298629,Arnold Arboretum,42.3051491,-71.1226591,2020-05-17,03:30 PM,eBird - Traveling Count,150,1,4.828,,2
S58598199,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,X,US-CO,Weld,L9724045,General Highway 14,40.5799255,-104.6050005,2019-07-21,08:00 AM,eBird - Casual Observation,,0,,,2
S51342806,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,3,JM-07,,L3242698,Gibraltar Road,18.3658487,-77.4488711,2019-01-04,11:30 AM,eBird - Traveling Count,240,1,10.,,2
S51410875,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1813,3,JM-06,,L8384756,"Rural town, road, and trail along Rio Bueno River (near Bengal)",18.4516596,-77.4429166,2019-01-06,07:00 AM,eBird - Traveling Count,210,1,8.,,2
S46888180,Stock Dove,Columba oenas,1825,2,GB-SCT,Glasgow,L1267016,Kelvingrove Park,55.8683765,-4.2855263,2018-06-30,08:20 AM,eBird - Traveling Count,105,1,4.,,1
S47153922,Common Wood-Pigeon,Columba palumbus,1830,4,GB-SCT,Argyll and Bute,L7701039,"Cowal Way, Arrochar to Inveruglas",56.2111434,-4.7399998,2018-07-12,05:00 PM,eBird - Traveling Count,90,1,4.,,1,,,First 2k of trail
S46987041,Common Wood-Pigeon,Columba palumbus,1830,2,GB-SCT,Fife,L7666947,Coastal Path,56.2384372,-2.6572323,2018-07-04,02:00 PM,eBird - Traveling Count,180,0,7.081,,4
S46934666,Common Wood-Pigeon,Columba palumbus,1830,X,GB-SCT,Fife,L1626564,Lade Braes,56.3332961,-2.8126477,2018-07-02,07:00 AM,eBird - Traveling Count,60,0,3.,,1
S46979236,Common Wood-Pigeon,Columba palumbus,1830,3,GB-SCT,Fife,L4828301,St Andrews Links,56.3495844,-2.8087478,2018-07-04,06:50 AM,eBird - Traveling Count,60,1,3.,,1
S46917088,Common Wood-Pigeon,Columba palumbus,1830,2,GB-SCT,Fife,L2719728,The Scores,56.342615,-2.7901711,2018-07-01,02:30 PM,eBird - Stationary Count,5,1,,,1
S46888180,Common Wood-Pigeon,Columba palumbus,1830,8,GB-SCT,Glasgow,L1267016,Kelvingrove Park,55.8683765,-4.2855263,2018-06-30,08:20 AM,eBird - Traveling Count,105,1,4.,,1
S47067129,Common Wood-Pigeon,Columba palumbus,1830,2,GB-SCT,Highland,L933562,Abernethy Forest,57.2409787,-3.6726952,2018-07-08,09:30 AM,eBird - Traveling Count,180,1,10.,,1,,,"Forested portion of the Glenmore to Nethy Bridge trail, with a few side detours"
S47042946,Common Wood-Pigeon,Columba palumbus,1830,5,GB-SCT,Highland,L4949919,Glenmore Visitor Centre,57.1677138,-3.6929217,2018-07-06,05:15 PM,eBird - Traveling Count,105,1,1.,,1,,,Remained within 0.3km of the visitor center
S47043007,Common Wood-Pigeon,Columba palumbus,1830,2,GB-SCT,Highland,L4949919,Glenmore Visitor Centre,57.1677138,-3.6929217,2018-07-07,07:20 AM,eBird - Stationary Count,20,1,,,1,,,Waiting for the bus at the stop by the youth hostel
S47145434,Common Wood-Pigeon,Columba palumbus,1830,3,GB-SCT,Highland,L1234495,Isle of Rum,57.0227944,-6.295166,2018-07-11,11:45 AM,eBird - Traveling Count,280,0,17.703,,1,,,"List covers a brief amount of birding in and around Kinloch, a round trip mountain bike ride (with frequent stops) to Kilmory from Kinloch, and the beach at Kilmory"
S51195568,White-crowned Pigeon,Patagioenas leucocephala,1900,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2018-12-30,06:45 AM,eBird - Traveling Count,75,1,.7,,2
S51211056,White-crowned Pigeon,Patagioenas leucocephala,1900,2,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-02,07:00 AM,eBird - Traveling Count,30,1,.4,,2
S51410875,White-crowned Pigeon,Patagioenas leucocephala,1900,3,JM-06,,L8384756,"Rural town, road, and trail along Rio Bueno River (near Bengal)",18.4516596,-77.4429166,2019-01-06,07:00 AM,eBird - Traveling Count,210,1,8.,,2
S60759342,Band-tailed Pigeon,Patagioenas fasciata,1910,1,US-CA,Monterey,L199245,Pt. Lobos State Reserve,36.5194581,-121.9497013,2019-10-11,11:30 AM,eBird - Traveling Count,90,0,3.219,,2
S86269376,Band-tailed Pigeon,Patagioenas fasciata,1910,2,US-CA,San Mateo,L1342227,Big Canyon Park (SM Co.),37.4867331,-122.2799931,2021-04-24,10:15 AM,eBird - Traveling Count,60,1,1.609,,2
S70434852,Band-tailed Pigeon,Patagioenas fasciata,1910,2,US-CA,San Mateo,L471051,Purisima Creek Redwoods OSP,37.439999,-122.3491573,2020-06-14,08:00 AM,eBird - Traveling Count,100,1,4.023,,2
S85346883,Band-tailed Pigeon,Patagioenas fasciata,1910,3,US-CA,San Mateo,L471051,Purisima Creek Redwoods OSP,37.439999,-122.3491573,2021-04-10,08:45 AM,eBird - Traveling Count,120,1,5.15,,2
S59411959,Band-tailed Pigeon,Patagioenas fasciata,1910,2,US-CA,San Mateo,L878659,Windy Hill OSP,37.3626535,-122.2298956,2019-08-31,08:40 AM,eBird - Traveling Count,240,1,12.875,,1,,,Part of a group hike with 13 other people. I was the only one birding and thus only birded minimally
S69580566,Band-tailed Pigeon,Patagioenas fasciata,1910,3,US-CA,San Mateo,L878659,Windy Hill OSP,37.3626535,-122.2298956,2020-05-24,07:20 AM,eBird - Traveling Count,120,1,4.023,,2
S86443299,Band-tailed Pigeon,Patagioenas fasciata,1910,2,US-CA,Santa Clara,L7850423,Anderson Lake CP--Rosendin Park,37.162492,-121.620504,2021-04-25,10:10 AM,eBird - Traveling Count,80,1,2.736,,2
S86825099,Band-tailed Pigeon,Patagioenas fasciata,1910,1,US-CA,Santa Clara,L1362230,Foothills Park,37.3612063,-122.1798616,2021-05-01,08:40 AM,eBird - Traveling Count,140,1,5.15,,2
S87532066,Band-tailed Pigeon,Patagioenas fasciata,1910,8,US-CA,Santa Clara,L14826687,Longwall Canyon Trail,37.1506189,-121.7868293,2021-05-08,08:40 AM,eBird - Traveling Count,105,1,4.828,,2
S82231478,Band-tailed Pigeon,Patagioenas fasciata,1910,1,US-CA,Santa Clara,L2409070,Sanborn CP--Lake Ranch Reservoir,37.2189958,-122.0513678,2021-02-21,08:00 AM,eBird - Traveling Count,45,1,1.609,,2
S59258798,Band-tailed Pigeon,Patagioenas fasciata,1910,4,US-CA,Santa Clara,L466841,Stanford Dish Trail,37.4111586,-122.1885896,2019-08-25,10:50 AM,eBird - Traveling Count,80,1,2.816,,1
S60223104,Band-tailed Pigeon,Patagioenas fasciata,1910,1,US-CA,Santa Cruz,L280576,Big Basin Redwoods SP (inland only)--please consider using more specific location,37.168643,-122.2213799,2019-09-29,08:15 AM,eBird - Traveling Count,300,0,17.22,,2,,,"10.7 mile loop. Covered a decent bit of ground, so didnt pick a specific trail hotspot"
S71487170,Band-tailed Pigeon,Patagioenas fasciata,1910,1,US-CA,Santa Cruz,L280576,Big Basin Redwoods SP (inland only)--please consider using more specific location,37.168643,-122.2213799,2020-07-12,08:00 AM,eBird - Casual Observation,,0,,,2,,,Trip was for hiking: 12 mile hiking loop. Though it is hard not to take note of bird sounds and the occasional sighting so completing an incidental list
S91915626,Eurasian Collared-Dove,Streptopelia decaocto,1968,3,US-NV,Humboldt,L15805816,"McDermitt, NV",41.9971251,-117.7188606,2021-07-17,06:00 PM,eBird - Stationary Count,15,1,,,2
S92471653,Eurasian Collared-Dove,Streptopelia decaocto,1968,1,US-OR,Malheur,L9499803,Pillars of Rome,42.856649,-117.68068,2021-07-18,08:00 AM,eBird - Traveling Count,15,1,.161,,2
S54024173,Eurasian Collared-Dove,Streptopelia decaocto,1968,3,US-FL,Palm Beach,L8882555,Private Residence,26.903234,-80.116202,2019-03-17,07:00 AM,eBird - Casual Observation,,0,,,2
S87630861,Eurasian Collared-Dove,Streptopelia decaocto,1968,2,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2021-05-08,07:00 PM,eBird - Traveling Count,60,1,2.414,,2
S85093890,Eurasian Collared-Dove,Streptopelia decaocto,1968,2,US-CA,Santa Clara,L300659,Stanford University--campus,37.4321365,-122.1689129,2021-04-07,06:00 PM,eBird - Traveling Count,60,1,2.414,,2
S37348386,Eurasian Collared-Dove,Streptopelia decaocto,1968,2,US-FL,Volusia,L2610650,Sanchez Park,29.2997506,-81.0734797,2017-06-03,06:45 AM,eBird - Traveling Count,120,1,1.5,,1
S41347352,Common Ground Dove,Columbina passerina,2176,2,US-FL,Miami-Dade,L229579,Everglades NP--Long Pine Key Campground & Trail,25.3985091,-80.6554395,2017-12-26,08:45 AM,eBird - Stationary Count,15,0,,,2
S51410875,Common Ground Dove,Columbina passerina,2176,3,JM-06,,L8384756,"Rural town, road, and trail along Rio Bueno River (near Bengal)",18.4516596,-77.4429166,2019-01-06,07:00 AM,eBird - Traveling Count,210,1,8.,,2
S51341326,Common Ground Dove,Columbina passerina,2176,2,JM-07,,L2055516,Stewart Town Private Reserve,18.3858189,-77.4495973,2019-01-04,07:30 AM,eBird - Traveling Count,165,1,7.,,2
S51195568,Caribbean Dove,Leptotila jamaicensis,2269,2,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2018-12-30,06:45 AM,eBird - Traveling Count,75,1,.7,,2,,,,132500251
S51171349,Caribbean Dove,Leptotila jamaicensis,2269,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-01,07:30 AM,eBird - Traveling Count,45,1,.6,,2
S51170905,Caribbean Dove,Leptotila jamaicensis,2269,2,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-01,09:15 AM,eBird - Traveling Count,45,1,.6,,2
S51211056,Caribbean Dove,Leptotila jamaicensis,2269,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-02,07:00 AM,eBird - Traveling Count,30,1,.4,,2
S51342806,Caribbean Dove,Leptotila jamaicensis,2269,1,JM-07,,L3242698,Gibraltar Road,18.3658487,-77.4488711,2019-01-04,11:30 AM,eBird - Traveling Count,240,1,10.,,2
S51341326,Caribbean Dove,Leptotila jamaicensis,2269,1,JM-07,,L2055516,Stewart Town Private Reserve,18.3858189,-77.4495973,2019-01-04,07:30 AM,eBird - Traveling Count,165,1,7.,,2
S51211056,White-winged Dove,Zenaida asiatica,2316,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-02,07:00 AM,eBird - Traveling Count,30,1,.4,,2,,,,132597471
S51253244,White-winged Dove,Zenaida asiatica,2316,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-03,07:15 AM,eBird - Traveling Count,45,1,.6,,2
S51342806,White-winged Dove,Zenaida asiatica,2316,1,JM-07,,L3242698,Gibraltar Road,18.3658487,-77.4488711,2019-01-04,11:30 AM,eBird - Traveling Count,240,1,10.,,2
S51410875,White-winged Dove,Zenaida asiatica,2316,1,JM-06,,L8384756,"Rural town, road, and trail along Rio Bueno River (near Bengal)",18.4516596,-77.4429166,2019-01-06,07:00 AM,eBird - Traveling Count,210,1,8.,,2
S51195297,Zenaida Dove,Zenaida aurita,2320,2,JM-06,,L8344479,A1 highway Discovery Bay Marine lab to Discovery Bay,18.4681226,-77.4162769,2018-12-29,02:30 PM,eBird - Casual Observation,,0,,,2
S51195296,Zenaida Dove,Zenaida aurita,2320,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2018-12-29,06:45 AM,eBird - Traveling Count,60,1,.6,,2
S51342806,Zenaida Dove,Zenaida aurita,2320,1,JM-07,,L3242698,Gibraltar Road,18.3658487,-77.4488711,2019-01-04,11:30 AM,eBird - Traveling Count,240,1,10.,,2
S51341326,Zenaida Dove,Zenaida aurita,2320,1,JM-07,,L2055516,Stewart Town Private Reserve,18.3858189,-77.4495973,2019-01-04,07:30 AM,eBird - Traveling Count,165,1,7.,,2
S58447602,Mourning Dove,Zenaida macroura,2339,5,US-SD,Aurora,L780498,White Lake--SW corner,43.7850375,-98.7543011,2019-07-18,04:40 PM,eBird - Traveling Count,35,1,4.828,,2
S92594363,Mourning Dove,Zenaida macroura,2339,2,US-ND,Billings,L7653558,Theodore Roosevelt NP--Boicourt Overlook,46.9593412,-103.4018612,2021-07-22,08:50 AM,eBird - Traveling Count,15,1,.483,,2
S92594327,Mourning Dove,Zenaida macroura,2339,4,US-ND,Billings,L12913548,Theodore Roosevelt NP--Jones Creek Trail,46.96625,-103.4869848,2021-07-22,07:35 AM,eBird - Traveling Count,55,1,1.609,,2
S92594236,Mourning Dove,Zenaida macroura,2339,8,US-ND,Billings,L8884308,Theodore Roosevelt NP--Lower Paddock Creek Trail,46.9525865,-103.494726,2021-07-22,06:50 AM,eBird - Traveling Count,40,1,1.287,,2
S92594531,Mourning Dove,Zenaida macroura,2339,7,US-ND,Billings,L964816,Theodore Roosevelt NP--Peaceful Valley,46.9590442,-103.5042669,2021-07-22,07:00 PM,eBird - Traveling Count,50,1,1.931,,2
S41201254,Mourning Dove,Zenaida macroura,2339,1,US-FL,Brevard,L123565,Merritt Island NWR (Please consider using more specific locations),28.6628762,-80.7234192,2017-12-19,07:15 AM,eBird - Traveling Count,240,0,11.265,,2
S65274136,Mourning Dove,Zenaida macroura,2339,3,US-AL,Colbert,L880373,Natchez Trace Parkway--Colbert Ferry Park (NABT 12),34.840008,-87.944244,2020-02-27,12:00 PM,eBird - Traveling Count,40,1,.483,,2
S92472560,Mourning Dove,Zenaida macroura,2339,4,US-ID,Custer,L11555861,Cottonwood Recreation Site and Campground,44.668147,-114.080283,2021-07-20,08:50 AM,eBird - Stationary Count,30,1,,,2
S58597134,Mourning Dove,Zenaida macroura,2339,X,US-NE,Dawes,L9722938,"Slim Buttes Rd, NE",42.9669486,-102.8935886,2019-07-20,11:00 AM,eBird - Casual Observation,,0,,,2
S58447229,Mourning Dove,Zenaida macroura,2339,2,US-MI,Delta,L9694132,Escanaba neighborhood walk,45.745585,-87.0685052,2019-07-15,08:30 PM,eBird - Traveling Count,20,1,.644,,2
S56267753,Mourning Dove,Zenaida macroura,2339,3,CA-ON,Essex,L910324,Point Pelee NP--DeLaurier Homestead Trail,41.9501084,-82.5180826,2019-05-11,06:30 PM,eBird - Traveling Count,150,0,3.,,10,,,"Guided walk. Separate checklist because we ended up lagging behind a bit, can't remember all birds so submitting incomplete list"
S56267026,Mourning Dove,Zenaida macroura,2339,3,CA-ON,Essex,L131153,Point Pelee National Park (general location for observations within the park),41.9553986,-82.5139999,2019-05-10,07:10 AM,eBird - Traveling Count,540,1,16.,,2
S56267489,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Essex,L131153,Point Pelee National Park (general location for observations within the park),41.9553986,-82.5139999,2019-05-11,07:20 AM,eBird - Traveling Count,180,1,5.,,2
S38684927,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Haldimand,L1465400,Taquanyah CA,42.9550175,-79.907922,2017-08-16,01:30 PM,eBird - Traveling Count,90,0,3.,,2
S37207287,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Halton,L601562,Hamilton--Hendrie Valley,43.2932628,-79.8835015,2017-05-28,07:15 AM,eBird - Traveling Count,180,1,4.3,,2
S38613929,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Halton,L601562,Hamilton--Hendrie Valley,43.2932628,-79.8835015,2017-08-12,06:00 PM,eBird - Traveling Count,80,0,5.,,2
S48289329,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Halton,L609180,Hamilton--Woodland Cemetery,43.2842974,-79.8842955,2018-09-03,10:00 AM,eBird - Traveling Count,50,1,1.5,,2
S50929879,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Halton,L386302,Hilton Falls CA,43.5049547,-79.9667358,2018-12-24,11:20 AM,eBird - Traveling Count,150,1,9.,,2
S55430630,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L9122710,Backyard,43.259502,-79.9156604,2019-04-24,03:45 PM,eBird - Stationary Count,60,1,,,2
S37072921,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L2808975,Dofasco Trail--5th Road E to 8th Road E,43.192224,-79.6961117,2017-05-22,09:45 AM,eBird - Traveling Count,300,1,13.2,,2
S57221389,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L2808975,Dofasco Trail--5th Road E to 8th Road E,43.192224,-79.6961117,2019-06-08,05:00 PM,eBird - Traveling Count,105,1,6.,,2,,,~5th Road to _10th_ Road on Dofasco Trail
S55552564,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L2031379,Dundas Valley CA--Spring Valley Trails,43.2248329,-80.003525,2019-04-27,09:30 AM,eBird - Traveling Count,90,1,4.,,2
S36715459,Mourning Dove,Zenaida macroura,2339,4,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2017-05-10,,Historical,,0,,,2
S45043394,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2018-04-28,05:00 PM,eBird - Traveling Count,30,0,1.5,,2
S49010383,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2018-10-06,06:00 PM,eBird - Traveling Count,60,1,1.6,,2
S56555446,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2019-05-19,06:15 PM,eBird - Traveling Count,60,1,2.,,2
S67524776,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2020-04-19,04:40 PM,eBird - Traveling Count,40,1,1.609,,2
S68434756,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2020-05-04,06:00 PM,eBird - Traveling Count,40,1,1.287,,2
S45353517,Mourning Dove,Zenaida macroura,2339,4,CA-ON,Hamilton,L2070809,Hamilton--Gage Park,43.2422016,-79.8284626,2018-05-06,07:10 AM,eBird - Traveling Count,60,1,1.2,,1
S44792138,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L2068815,Hamilton--Royal Botanical Gardens (Arboretum),43.284313,-79.9041653,2018-04-21,10:30 AM,eBird - Traveling Count,150,0,6.5,,2
S56725895,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Hamilton,L2068815,Hamilton--Royal Botanical Gardens (Arboretum),43.284313,-79.9041653,2019-05-25,10:30 AM,eBird - Traveling Count,120,1,5.,,2
S57814567,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L2068815,Hamilton--Royal Botanical Gardens (Arboretum),43.284313,-79.9041653,2019-06-30,09:30 AM,eBird - Traveling Count,135,1,4.023,,2
S48674279,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Hamilton,L1898467,Hamilton--Royal Botanical Gardens (Caleb's Walk/Ginger Valley/Ravine Road Trails),43.2688761,-79.9070666,2018-09-22,09:45 AM,eBird - Traveling Count,180,1,1.,,1
S55067750,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L1898467,Hamilton--Royal Botanical Gardens (Caleb's Walk/Ginger Valley/Ravine Road Trails),43.2688761,-79.9070666,2019-04-17,04:40 PM,eBird - Traveling Count,80,1,4.,,1
S44704785,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Hamilton,L3954791,Hamilton--Royal Botanical Gardens (Sassafras Point Trail),43.2733621,-79.9019551,2018-04-18,03:15 PM,eBird - Traveling Count,50,0,3.,,2
S45628396,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L357321,Hamilton--Royal Botanical Gardens (general location),43.2816731,-79.9144864,2018-05-13,08:20 AM,eBird - Traveling Count,180,0,10.,,2
S53360755,Mourning Dove,Zenaida macroura,2339,1,CA-ON,Hamilton,L357321,Hamilton--Royal Botanical Gardens (general location),43.2816731,-79.9144864,2019-03-03,11:40 AM,eBird - Traveling Count,90,1,4.,,2
S56711946,Mourning Dove,Zenaida macroura,2339,4,CA-ON,Hamilton,L2074288,Hamilton--Van Wagner's Beach (Barangas On The Beach),43.2557054,-79.7612572,2019-05-24,06:45 PM,eBird - Traveling Count,45,1,1.5,,2
S38046632,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L602320,Hamilton--Windermere Basin,43.2658001,-79.7810411,2017-07-09,07:00 AM,eBird - Traveling Count,80,1,1.,,2
S41731132,Mourning Dove,Zenaida macroura,2339,5,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2018-01-07,03:00 PM,eBird - Traveling Count,60,0,3.,,2
S42143449,Mourning Dove,Zenaida macroura,2339,X,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2018-01-21,03:45 PM,eBird - Traveling Count,105,0,3.,,2
S46069814,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2018-05-27,08:30 AM,eBird - Traveling Count,80,0,3.,,2
S46773173,Mourning Dove,Zenaida macroura,2339,X,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2018-06-24,04:00 PM,eBird - Traveling Count,100,0,2.,,2
S54660578,Mourning Dove,Zenaida macroura,2339,4,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2019-04-06,05:30 PM,eBird - Traveling Count,150,1,12.,,2,,,Driving loop between 8th and 11th road + walk on Defasco trail from 8th to 11th road
S54709324,Mourning Dove,Zenaida macroura,2339,2,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2019-04-07,06:00 PM,eBird - Traveling Count,90,1,10.,,2
